time;gFx;gFy;gFz
2024-06-08 2:30:11.2910 PM;0.022;-0.836;-0.573;1.014
2024-06-08 2:30:11.2980 PM;-0.018;-0.776;-0.607;0.985
2024-06-08 2:30:11.3090 PM;-0.111;-0.804;-0.66;1.046
2024-06-08 2:30:11.3220 PM;-0.105;-0.824;-0.608;1.029
2024-06-08 2:30:11.3450 PM;-0.014;-0.831;-0.532;0.987
2024-06-08 2:30:11.3450 PM;-0.014;-0.831;-0.532;0.987
2024-06-08 2:30:11.3480 PM;0.022;-0.829;-0.535;0.987
2024-06-08 2:30:11.3580 PM;0.027;-0.826;-0.547;0.991
2024-06-08 2:30:11.3680 PM;0.014;-0.826;-0.552;0.994
2024-06-08 2:30:11.3780 PM;-0.002;-0.824;-0.547;0.989
2024-06-08 2:30:11.3880 PM;0.005;-0.833;-0.56;1.004
2024-06-08 2:30:11.3980 PM;0.005;-0.83;-0.565;1.004
2024-06-08 2:30:11.4090 PM;-0.011;-0.825;-0.56;0.997
2024-06-08 2:30:11.4450 PM;-0.029;-0.822;-0.571;1.001
2024-06-08 2:30:11.4450 PM;-0.029;-0.822;-0.571;1.001
2024-06-08 2:30:11.4450 PM;-0.029;-0.822;-0.571;1.001
2024-06-08 2:30:11.4480 PM;-0.008;-0.816;-0.587;1.005
2024-06-08 2:30:11.4580 PM;-0.012;-0.815;-0.573;0.996
2024-06-08 2:30:11.4680 PM;-0.003;-0.816;-0.561;0.99
2024-06-08 2:30:11.4780 PM;-0.002;-0.816;-0.553;0.986
2024-06-08 2:30:11.4880 PM;-0.001;-0.815;-0.561;0.989
2024-06-08 2:30:11.4980 PM;-0.006;-0.814;-0.567;0.992
2024-06-08 2:30:11.5080 PM;-0.007;-0.814;-0.568;0.993
2024-06-08 2:30:11.5460 PM;-0.011;-0.817;-0.573;0.998
2024-06-08 2:30:11.5460 PM;-0.011;-0.817;-0.573;0.998
2024-06-08 2:30:11.5460 PM;-0.011;-0.817;-0.573;0.998
2024-06-08 2:30:11.5480 PM;-0.006;-0.815;-0.568;0.993
2024-06-08 2:30:11.5580 PM;-0.002;-0.815;-0.569;0.994
2024-06-08 2:30:11.5680 PM;-0.001;-0.812;-0.57;0.992
2024-06-08 2:30:11.5780 PM;-0.003;-0.81;-0.573;0.992
2024-06-08 2:30:11.5880 PM;-0.005;-0.808;-0.572;0.99
2024-06-08 2:30:11.5980 PM;-0.004;-0.804;-0.572;0.987
2024-06-08 2:30:11.6080 PM;-0.008;-0.804;-0.575;0.988
2024-06-08 2:30:11.6450 PM;-0.012;-0.807;-0.575;0.991
2024-06-08 2:30:11.6460 PM;-0.012;-0.807;-0.575;0.991
2024-06-08 2:30:11.6460 PM;-0.012;-0.807;-0.575;0.991
2024-06-08 2:30:11.6480 PM;-0.011;-0.81;-0.57;0.991
2024-06-08 2:30:11.6580 PM;-0.007;-0.813;-0.569;0.992
2024-06-08 2:30:11.6680 PM;-0.017;-0.818;-0.562;0.993
2024-06-08 2:30:11.6780 PM;-0.013;-0.824;-0.557;0.995
2024-06-08 2:30:11.6880 PM;-0.003;-0.826;-0.576;1.007
2024-06-08 2:30:11.6980 PM;-0.017;-0.83;-0.564;1.004
2024-06-08 2:30:11.7080 PM;-0.018;-0.835;-0.56;1.006
2024-06-08 2:30:11.7180 PM;-0.021;-0.833;-0.561;1.005
2024-06-08 2:30:11.7460 PM;-0.02;-0.828;-0.568;1.004
2024-06-08 2:30:11.7470 PM;-0.02;-0.828;-0.568;1.004
2024-06-08 2:30:11.7480 PM;-0.022;-0.828;-0.559;0.999
2024-06-08 2:30:11.7580 PM;-0.018;-0.824;-0.557;0.995
2024-06-08 2:30:11.7680 PM;-0.017;-0.822;-0.562;0.996
2024-06-08 2:30:11.7780 PM;-0.017;-0.821;-0.563;0.996
2024-06-08 2:30:11.7880 PM;-0.014;-0.819;-0.561;0.993
2024-06-08 2:30:11.7980 PM;-0.012;-0.817;-0.565;0.993
2024-06-08 2:30:11.8080 PM;-0.009;-0.817;-0.564;0.993
2024-06-08 2:30:11.8450 PM;-0.008;-0.817;-0.564;0.993
2024-06-08 2:30:11.8450 PM;-0.008;-0.817;-0.564;0.993
2024-06-08 2:30:11.8450 PM;-0.008;-0.817;-0.564;0.993
2024-06-08 2:30:11.8470 PM;-0.006;-0.815;-0.564;0.991
2024-06-08 2:30:11.8580 PM;-0.005;-0.814;-0.566;0.991
2024-06-08 2:30:11.8680 PM;-0.004;-0.812;-0.567;0.99
2024-06-08 2:30:11.8780 PM;-0.002;-0.81;-0.566;0.988
2024-06-08 2:30:11.8880 PM;-0.005;-0.809;-0.569;0.989
2024-06-08 2:30:11.8980 PM;-0.007;-0.806;-0.574;0.99
2024-06-08 2:30:11.9080 PM;-0.008;-0.806;-0.577;0.991
2024-06-08 2:30:11.9460 PM;0.004;-0.802;-0.572;0.985
2024-06-08 2:30:11.9460 PM;0.004;-0.802;-0.572;0.985
2024-06-08 2:30:11.9470 PM;0.004;-0.802;-0.572;0.985
2024-06-08 2:30:11.9480 PM;0.005;-0.803;-0.572;0.986
2024-06-08 2:30:11.9580 PM;0.005;-0.803;-0.576;0.988
2024-06-08 2:30:11.9680 PM;0.004;-0.805;-0.583;0.994
2024-06-08 2:30:11.9780 PM;0.003;-0.809;-0.582;0.997
2024-06-08 2:30:11.9880 PM;0.002;-0.812;-0.574;0.994
2024-06-08 2:30:11.9980 PM;0.0;-0.817;-0.573;0.998
2024-06-08 2:30:12.0080 PM;0.002;-0.82;-0.57;0.999
2024-06-08 2:30:12.0460 PM;0.004;-0.831;-0.569;1.007
2024-06-08 2:30:12.0460 PM;0.004;-0.831;-0.569;1.007
2024-06-08 2:30:12.0460 PM;0.004;-0.831;-0.569;1.007
2024-06-08 2:30:12.0470 PM;0.006;-0.832;-0.565;1.006
2024-06-08 2:30:12.0580 PM;0.002;-0.833;-0.568;1.008
2024-06-08 2:30:12.0680 PM;-0.002;-0.834;-0.57;1.01
2024-06-08 2:30:12.0780 PM;-0.004;-0.832;-0.569;1.008
2024-06-08 2:30:12.0880 PM;-0.008;-0.825;-0.566;1.001
2024-06-08 2:30:12.0980 PM;-0.01;-0.818;-0.568;0.996
2024-06-08 2:30:12.1070 PM;-0.005;-0.82;-0.566;0.996
2024-06-08 2:30:12.1220 PM;-0.001;-0.821;-0.56;0.994
2024-06-08 2:30:12.1440 PM;0.001;-0.816;-0.567;0.994
2024-06-08 2:30:12.1440 PM;0.001;-0.816;-0.567;0.994
2024-06-08 2:30:12.1470 PM;0.006;-0.818;-0.567;0.995
2024-06-08 2:30:12.1580 PM;0.008;-0.821;-0.559;0.993
2024-06-08 2:30:12.1670 PM;0.001;-0.825;-0.553;0.993
2024-06-08 2:30:12.1770 PM;-0.007;-0.828;-0.556;0.997
2024-06-08 2:30:12.1880 PM;-0.008;-0.83;-0.567;1.005
2024-06-08 2:30:12.1970 PM;-0.012;-0.828;-0.568;1.004
2024-06-08 2:30:12.2080 PM;-0.014;-0.822;-0.564;0.997
2024-06-08 2:30:12.2450 PM;-0.013;-0.811;-0.57;0.991
2024-06-08 2:30:12.2460 PM;-0.013;-0.811;-0.57;0.991
2024-06-08 2:30:12.2460 PM;-0.013;-0.811;-0.57;0.991
2024-06-08 2:30:12.2470 PM;-0.01;-0.814;-0.57;0.994
2024-06-08 2:30:12.2580 PM;-0.01;-0.816;-0.569;0.995
2024-06-08 2:30:12.2670 PM;-0.009;-0.814;-0.57;0.994
2024-06-08 2:30:12.2770 PM;-0.007;-0.813;-0.574;0.995
2024-06-08 2:30:12.2880 PM;-0.007;-0.809;-0.579;0.995
2024-06-08 2:30:12.2970 PM;-0.002;-0.806;-0.581;0.994
2024-06-08 2:30:12.3070 PM;0.004;-0.801;-0.577;0.987
2024-06-08 2:30:12.3450 PM;0.011;-0.801;-0.571;0.984
2024-06-08 2:30:12.3450 PM;0.011;-0.801;-0.571;0.984
2024-06-08 2:30:12.3460 PM;0.011;-0.801;-0.571;0.984
2024-06-08 2:30:12.3470 PM;0.012;-0.804;-0.574;0.988
2024-06-08 2:30:12.3580 PM;0.01;-0.809;-0.57;0.99
2024-06-08 2:30:12.3670 PM;0.007;-0.817;-0.568;0.995
2024-06-08 2:30:12.3770 PM;0.005;-0.823;-0.573;1.003
2024-06-08 2:30:12.3880 PM;0.004;-0.826;-0.574;1.006
2024-06-08 2:30:12.3970 PM;0.004;-0.829;-0.567;1.004
2024-06-08 2:30:12.4070 PM;0.002;-0.832;-0.56;1.003
2024-06-08 2:30:12.4440 PM;-0.006;-0.833;-0.566;1.007
2024-06-08 2:30:12.4440 PM;-0.006;-0.833;-0.566;1.007
2024-06-08 2:30:12.4450 PM;-0.006;-0.833;-0.566;1.007
2024-06-08 2:30:12.4470 PM;-0.012;-0.834;-0.564;1.007
2024-06-08 2:30:12.4580 PM;-0.014;-0.836;-0.568;1.011
2024-06-08 2:30:12.4670 PM;-0.012;-0.832;-0.571;1.009
2024-06-08 2:30:12.4770 PM;-0.007;-0.834;-0.571;1.011
2024-06-08 2:30:12.4880 PM;-0.001;-0.831;-0.563;1.004
2024-06-08 2:30:12.4970 PM;-0.001;-0.83;-0.56;1.001
2024-06-08 2:30:12.5070 PM;-0.002;-0.829;-0.56;1.0
2024-06-08 2:30:12.5450 PM;0.001;-0.827;-0.567;1.003
2024-06-08 2:30:12.5450 PM;0.001;-0.827;-0.567;1.003
2024-06-08 2:30:12.5460 PM;0.001;-0.827;-0.567;1.003
2024-06-08 2:30:12.5470 PM;-0.001;-0.823;-0.559;0.995
2024-06-08 2:30:12.5580 PM;0.001;-0.819;-0.562;0.993
2024-06-08 2:30:12.5670 PM;0.001;-0.816;-0.567;0.994
2024-06-08 2:30:12.5770 PM;-0.001;-0.811;-0.569;0.991
2024-06-08 2:30:12.5880 PM;-0.004;-0.807;-0.569;0.987
2024-06-08 2:30:12.5970 PM;-0.005;-0.805;-0.57;0.986
2024-06-08 2:30:12.6070 PM;-0.002;-0.802;-0.572;0.985
2024-06-08 2:30:12.6210 PM;-0.001;-0.798;-0.571;0.981
2024-06-08 2:30:12.6460 PM;-0.004;-0.793;-0.581;0.983
2024-06-08 2:30:12.6460 PM;-0.004;-0.793;-0.581;0.983
2024-06-08 2:30:12.6470 PM;-0.006;-0.793;-0.58;0.982
2024-06-08 2:30:12.6580 PM;-0.012;-0.795;-0.578;0.983
2024-06-08 2:30:12.6670 PM;-0.014;-0.8;-0.579;0.988
2024-06-08 2:30:12.6770 PM;-0.017;-0.802;-0.582;0.991
2024-06-08 2:30:12.6880 PM;-0.019;-0.804;-0.587;0.996
2024-06-08 2:30:12.6970 PM;-0.013;-0.809;-0.583;0.997
2024-06-08 2:30:12.7070 PM;-0.009;-0.812;-0.576;0.996
2024-06-08 2:30:12.7430 PM;-0.003;-0.82;-0.572;1.0
2024-06-08 2:30:12.7440 PM;-0.003;-0.82;-0.572;1.0
2024-06-08 2:30:12.7440 PM;-0.003;-0.82;-0.572;1.0
2024-06-08 2:30:12.7460 PM;-0.006;-0.824;-0.571;1.003
2024-06-08 2:30:12.7580 PM;-0.012;-0.825;-0.573;1.005
2024-06-08 2:30:12.7660 PM;-0.017;-0.823;-0.576;1.005
2024-06-08 2:30:12.7770 PM;-0.017;-0.821;-0.574;1.002
2024-06-08 2:30:12.7870 PM;-0.016;-0.819;-0.573;1.0
2024-06-08 2:30:12.7970 PM;-0.01;-0.82;-0.571;0.999
2024-06-08 2:30:12.8070 PM;-0.005;-0.819;-0.565;0.995
2024-06-08 2:30:12.8440 PM;-0.011;-0.823;-0.561;0.996
2024-06-08 2:30:12.8440 PM;-0.011;-0.823;-0.561;0.996
2024-06-08 2:30:12.8440 PM;-0.011;-0.823;-0.561;0.996
2024-06-08 2:30:12.8460 PM;-0.013;-0.824;-0.569;1.001
2024-06-08 2:30:12.8580 PM;-0.011;-0.827;-0.574;1.007
2024-06-08 2:30:12.8660 PM;-0.011;-0.828;-0.571;1.006
2024-06-08 2:30:12.8770 PM;-0.01;-0.828;-0.565;1.002
2024-06-08 2:30:12.8860 PM;-0.006;-0.826;-0.565;1.001
2024-06-08 2:30:12.8970 PM;-0.003;-0.823;-0.567;0.999
2024-06-08 2:30:12.9060 PM;-0.003;-0.817;-0.566;0.994
2024-06-08 2:30:12.9440 PM;-0.012;-0.807;-0.57;0.988
2024-06-08 2:30:12.9450 PM;-0.012;-0.807;-0.57;0.988
2024-06-08 2:30:12.9450 PM;-0.012;-0.807;-0.57;0.988
2024-06-08 2:30:12.9460 PM;-0.014;-0.806;-0.57;0.987
2024-06-08 2:30:12.9570 PM;-0.018;-0.804;-0.57;0.986
2024-06-08 2:30:12.9660 PM;-0.019;-0.803;-0.573;0.987
2024-06-08 2:30:12.9760 PM;-0.019;-0.803;-0.577;0.989
2024-06-08 2:30:12.9860 PM;-0.019;-0.803;-0.577;0.989
2024-06-08 2:30:12.9960 PM;-0.02;-0.801;-0.572;0.984
2024-06-08 2:30:13.0060 PM;-0.021;-0.8;-0.569;0.982
2024-06-08 2:30:13.0440 PM;-0.02;-0.801;-0.587;0.993
2024-06-08 2:30:13.0440 PM;-0.02;-0.801;-0.587;0.993
2024-06-08 2:30:13.0440 PM;-0.02;-0.801;-0.587;0.993
2024-06-08 2:30:13.0460 PM;-0.023;-0.806;-0.585;0.996
2024-06-08 2:30:13.0570 PM;-0.019;-0.812;-0.58;0.998
2024-06-08 2:30:13.0660 PM;-0.014;-0.816;-0.575;0.998
2024-06-08 2:30:13.0760 PM;-0.012;-0.817;-0.572;0.997
2024-06-08 2:30:13.0860 PM;-0.012;-0.817;-0.575;0.999
2024-06-08 2:30:13.0960 PM;-0.015;-0.817;-0.578;1.001
2024-06-08 2:30:13.1060 PM;-0.019;-0.817;-0.574;0.999
2024-06-08 2:30:13.1200 PM;-0.023;-0.815;-0.569;0.994
2024-06-08 2:30:13.1450 PM;-0.03;-0.811;-0.578;0.996
2024-06-08 2:30:13.1450 PM;-0.028;-0.811;-0.581;0.998
2024-06-08 2:30:13.1460 PM;-0.028;-0.811;-0.581;0.998
2024-06-08 2:30:13.1570 PM;-0.026;-0.812;-0.574;0.995
2024-06-08 2:30:13.1660 PM;-0.023;-0.815;-0.566;0.993
2024-06-08 2:30:13.1760 PM;-0.02;-0.817;-0.567;0.995
2024-06-08 2:30:13.1860 PM;-0.017;-0.818;-0.57;0.997
2024-06-08 2:30:13.1960 PM;-0.015;-0.818;-0.573;0.999
2024-06-08 2:30:13.2060 PM;-0.014;-0.818;-0.573;0.999
2024-06-08 2:30:13.2200 PM;-0.015;-0.82;-0.568;0.998
2024-06-08 2:30:13.2450 PM;-0.016;-0.82;-0.564;0.995
2024-06-08 2:30:13.2450 PM;-0.016;-0.82;-0.564;0.995
2024-06-08 2:30:13.2460 PM;-0.015;-0.818;-0.569;0.997
2024-06-08 2:30:13.2570 PM;-0.013;-0.815;-0.575;0.998
2024-06-08 2:30:13.2660 PM;-0.011;-0.812;-0.574;0.994
2024-06-08 2:30:13.2760 PM;-0.008;-0.811;-0.57;0.991
2024-06-08 2:30:13.2860 PM;-0.001;-0.812;-0.568;0.991
2024-06-08 2:30:13.2960 PM;0.002;-0.81;-0.567;0.989
2024-06-08 2:30:13.3070 PM;0.004;-0.809;-0.569;0.989
2024-06-08 2:30:13.3200 PM;0.005;-0.807;-0.573;0.99
2024-06-08 2:30:13.3430 PM;0.008;-0.807;-0.578;0.993
2024-06-08 2:30:13.3440 PM;0.008;-0.807;-0.578;0.993
2024-06-08 2:30:13.3450 PM;0.01;-0.81;-0.577;0.995
2024-06-08 2:30:13.3570 PM;0.008;-0.813;-0.572;0.994
2024-06-08 2:30:13.3660 PM;0.009;-0.817;-0.567;0.995
2024-06-08 2:30:13.3760 PM;0.007;-0.818;-0.571;0.998
2024-06-08 2:30:13.3860 PM;0.004;-0.82;-0.577;1.003
2024-06-08 2:30:13.3960 PM;0.002;-0.819;-0.577;1.002
2024-06-08 2:30:13.4060 PM;0.004;-0.821;-0.573;1.001
2024-06-08 2:30:13.4440 PM;0.0;-0.821;-0.579;1.005
2024-06-08 2:30:13.4440 PM;0.0;-0.821;-0.579;1.005
2024-06-08 2:30:13.4440 PM;0.0;-0.821;-0.579;1.005
2024-06-08 2:30:13.4450 PM;-0.004;-0.818;-0.579;1.002
2024-06-08 2:30:13.4580 PM;-0.003;-0.82;-0.577;1.003
2024-06-08 2:30:13.4660 PM;0.001;-0.819;-0.57;0.998
2024-06-08 2:30:13.4760 PM;0.003;-0.813;-0.568;0.992
2024-06-08 2:30:13.4860 PM;0.002;-0.81;-0.575;0.993
2024-06-08 2:30:13.4960 PM;0.005;-0.813;-0.576;0.996
2024-06-08 2:30:13.5060 PM;0.01;-0.816;-0.566;0.993
2024-06-08 2:30:13.5460 PM;-0.02;-0.822;-0.575;1.003
2024-06-08 2:30:13.5460 PM;-0.02;-0.822;-0.575;1.003
2024-06-08 2:30:13.5460 PM;-0.02;-0.822;-0.575;1.003
2024-06-08 2:30:13.5460 PM;-0.02;-0.822;-0.575;1.003
2024-06-08 2:30:13.5560 PM;-0.025;-0.823;-0.566;0.999
2024-06-08 2:30:13.5660 PM;-0.027;-0.819;-0.568;0.997
2024-06-08 2:30:13.5760 PM;-0.025;-0.818;-0.57;0.997
2024-06-08 2:30:13.5860 PM;-0.02;-0.817;-0.571;0.997
2024-06-08 2:30:13.5960 PM;-0.018;-0.82;-0.567;0.997
2024-06-08 2:30:13.6060 PM;-0.013;-0.821;-0.564;0.996
2024-06-08 2:30:13.6450 PM;0.002;-0.819;-0.567;0.996
2024-06-08 2:30:13.6460 PM;0.002;-0.819;-0.567;0.996
2024-06-08 2:30:13.6460 PM;0.002;-0.819;-0.567;0.996
2024-06-08 2:30:13.6470 PM;0.002;-0.819;-0.567;0.996
2024-06-08 2:30:13.6550 PM;0.012;-0.819;-0.566;0.996
2024-06-08 2:30:13.6660 PM;0.021;-0.817;-0.56;0.991
2024-06-08 2:30:13.6750 PM;0.015;-0.815;-0.555;0.986
2024-06-08 2:30:13.6850 PM;0.009;-0.811;-0.554;0.982
2024-06-08 2:30:13.6950 PM;0.006;-0.804;-0.57;0.986
2024-06-08 2:30:13.7060 PM;0.003;-0.798;-0.581;0.987
2024-06-08 2:30:13.7190 PM;-0.001;-0.798;-0.574;0.983
2024-06-08 2:30:13.7420 PM;0.004;-0.81;-0.566;0.988
2024-06-08 2:30:13.7420 PM;0.004;-0.81;-0.566;0.988
2024-06-08 2:30:13.7450 PM;0.009;-0.817;-0.569;0.996
2024-06-08 2:30:13.7580 PM;0.01;-0.822;-0.566;0.998
2024-06-08 2:30:13.7650 PM;0.006;-0.826;-0.569;1.003
2024-06-08 2:30:13.7750 PM;0.001;-0.829;-0.575;1.009
2024-06-08 2:30:13.7850 PM;-0.003;-0.833;-0.577;1.013
2024-06-08 2:30:13.7950 PM;-0.004;-0.835;-0.574;1.013
2024-06-08 2:30:13.8060 PM;-0.006;-0.834;-0.568;1.009
2024-06-08 2:30:13.8190 PM;-0.008;-0.829;-0.568;1.005
2024-06-08 2:30:13.8430 PM;-0.015;-0.821;-0.579;1.005
2024-06-08 2:30:13.8430 PM;-0.015;-0.821;-0.579;1.005
2024-06-08 2:30:13.8450 PM;-0.016;-0.821;-0.579;1.005
2024-06-08 2:30:13.8570 PM;-0.017;-0.817;-0.578;1.001
2024-06-08 2:30:13.8650 PM;-0.012;-0.814;-0.576;0.997
2024-06-08 2:30:13.8750 PM;-0.008;-0.813;-0.575;0.996
2024-06-08 2:30:13.8850 PM;-0.005;-0.812;-0.574;0.994
2024-06-08 2:30:13.8950 PM;-0.003;-0.813;-0.576;0.996
2024-06-08 2:30:13.9050 PM;-0.003;-0.811;-0.576;0.995
2024-06-08 2:30:13.9190 PM;-0.004;-0.807;-0.573;0.99
2024-06-08 2:30:13.9430 PM;-0.009;-0.808;-0.57;0.989
2024-06-08 2:30:13.9430 PM;-0.009;-0.808;-0.57;0.989
2024-06-08 2:30:13.9450 PM;-0.008;-0.808;-0.568;0.988
2024-06-08 2:30:13.9590 PM;-0.007;-0.809;-0.564;0.986
2024-06-08 2:30:13.9650 PM;-0.009;-0.808;-0.566;0.987
2024-06-08 2:30:13.9750 PM;-0.013;-0.808;-0.573;0.991
2024-06-08 2:30:13.9850 PM;-0.015;-0.808;-0.577;0.993
2024-06-08 2:30:13.9950 PM;-0.015;-0.81;-0.568;0.989
2024-06-08 2:30:14.0050 PM;-0.019;-0.812;-0.562;0.988
2024-06-08 2:30:14.0190 PM;-0.02;-0.814;-0.564;0.991
2024-06-08 2:30:14.0440 PM;-0.022;-0.815;-0.573;0.997
2024-06-08 2:30:14.0440 PM;-0.021;-0.817;-0.571;0.997
2024-06-08 2:30:14.0460 PM;-0.021;-0.817;-0.571;0.997
2024-06-08 2:30:14.0580 PM;-0.021;-0.82;-0.572;1.0
2024-06-08 2:30:14.0650 PM;-0.019;-0.825;-0.572;1.004
2024-06-08 2:30:14.0750 PM;-0.014;-0.832;-0.565;1.006
2024-06-08 2:30:14.0850 PM;-0.011;-0.83;-0.564;1.004
2024-06-08 2:30:14.0950 PM;-0.01;-0.828;-0.571;1.006
2024-06-08 2:30:14.1050 PM;-0.007;-0.825;-0.577;1.007
2024-06-08 2:30:14.1190 PM;-0.01;-0.82;-0.575;1.002
2024-06-08 2:30:14.1440 PM;-0.005;-0.812;-0.569;0.992
2024-06-08 2:30:14.1450 PM;-0.005;-0.812;-0.569;0.992
2024-06-08 2:30:14.1460 PM;-0.005;-0.812;-0.569;0.992
2024-06-08 2:30:14.1550 PM;-0.007;-0.812;-0.571;0.993
2024-06-08 2:30:14.1650 PM;-0.009;-0.811;-0.57;0.991
2024-06-08 2:30:14.1750 PM;-0.012;-0.805;-0.575;0.989
2024-06-08 2:30:14.1850 PM;-0.012;-0.804;-0.579;0.991
2024-06-08 2:30:14.1950 PM;-0.009;-0.804;-0.579;0.991
2024-06-08 2:30:14.2050 PM;-0.006;-0.806;-0.575;0.99
2024-06-08 2:30:14.2190 PM;-0.004;-0.807;-0.573;0.99
2024-06-08 2:30:14.2440 PM;0.0;-0.812;-0.58;0.998
2024-06-08 2:30:14.2450 PM;0.0;-0.812;-0.58;0.998
2024-06-08 2:30:14.2450 PM;0.0;-0.812;-0.58;0.998
2024-06-08 2:30:14.2550 PM;-0.002;-0.813;-0.574;0.995
2024-06-08 2:30:14.2650 PM;-0.005;-0.813;-0.571;0.993
2024-06-08 2:30:14.2750 PM;-0.009;-0.813;-0.578;0.998
2024-06-08 2:30:14.2850 PM;-0.013;-0.814;-0.585;1.002
2024-06-08 2:30:14.2950 PM;-0.015;-0.816;-0.579;1.001
2024-06-08 2:30:14.3050 PM;-0.019;-0.818;-0.571;0.998
2024-06-08 2:30:14.3180 PM;-0.019;-0.816;-0.57;0.996
2024-06-08 2:30:14.3450 PM;-0.025;-0.815;-0.569;0.994
2024-06-08 2:30:14.3450 PM;-0.025;-0.815;-0.569;0.994
2024-06-08 2:30:14.3460 PM;-0.025;-0.815;-0.569;0.994
2024-06-08 2:30:14.3550 PM;-0.027;-0.812;-0.572;0.994
2024-06-08 2:30:14.3650 PM;-0.027;-0.812;-0.569;0.992
2024-06-08 2:30:14.3750 PM;-0.03;-0.814;-0.562;0.99
2024-06-08 2:30:14.3850 PM;-0.033;-0.811;-0.559;0.986
2024-06-08 2:30:14.3950 PM;-0.034;-0.809;-0.567;0.988
2024-06-08 2:30:14.4050 PM;-0.035;-0.805;-0.57;0.987
2024-06-08 2:30:14.4180 PM;-0.037;-0.803;-0.572;0.987
2024-06-08 2:30:14.4430 PM;-0.035;-0.81;-0.574;0.993
2024-06-08 2:30:14.4440 PM;-0.035;-0.81;-0.574;0.993
2024-06-08 2:30:14.4450 PM;-0.036;-0.81;-0.569;0.991
2024-06-08 2:30:14.4580 PM;-0.036;-0.81;-0.563;0.987
2024-06-08 2:30:14.4640 PM;-0.034;-0.81;-0.567;0.989
2024-06-08 2:30:14.4740 PM;-0.034;-0.807;-0.574;0.991
2024-06-08 2:30:14.4840 PM;-0.03;-0.808;-0.573;0.991
2024-06-08 2:30:14.4940 PM;-0.03;-0.807;-0.57;0.988
2024-06-08 2:30:14.5050 PM;-0.031;-0.812;-0.569;0.992
2024-06-08 2:30:14.5200 PM;-0.033;-0.813;-0.573;0.995
2024-06-08 2:30:14.5460 PM;-0.037;-0.815;-0.575;0.998
2024-06-08 2:30:14.5460 PM;-0.037;-0.815;-0.575;0.998
2024-06-08 2:30:14.5460 PM;-0.037;-0.815;-0.575;0.998
2024-06-08 2:30:14.5540 PM;-0.036;-0.814;-0.578;0.999
2024-06-08 2:30:14.5640 PM;-0.034;-0.813;-0.582;1.0
2024-06-08 2:30:14.5740 PM;-0.027;-0.81;-0.585;1.0
2024-06-08 2:30:14.5840 PM;-0.021;-0.81;-0.582;0.998
2024-06-08 2:30:14.5950 PM;-0.015;-0.81;-0.576;0.994
2024-06-08 2:30:14.6050 PM;-0.008;-0.807;-0.577;0.992
2024-06-08 2:30:14.6180 PM;-0.005;-0.803;-0.577;0.989
2024-06-08 2:30:14.6420 PM;-0.0;-0.805;-0.578;0.991
2024-06-08 2:30:14.6430 PM;-0.0;-0.805;-0.578;0.991
2024-06-08 2:30:14.6440 PM;0.003;-0.807;-0.577;0.992
2024-06-08 2:30:14.6570 PM;0.005;-0.809;-0.573;0.991
2024-06-08 2:30:14.6640 PM;0.006;-0.812;-0.571;0.993
2024-06-08 2:30:14.6740 PM;0.008;-0.817;-0.568;0.995
2024-06-08 2:30:14.6840 PM;0.011;-0.819;-0.568;0.997
2024-06-08 2:30:14.6940 PM;0.012;-0.819;-0.569;0.997
2024-06-08 2:30:14.7050 PM;0.012;-0.82;-0.571;0.999
2024-06-08 2:30:14.7200 PM;0.009;-0.821;-0.571;1.0
2024-06-08 2:30:14.7460 PM;0.007;-0.825;-0.572;1.004
2024-06-08 2:30:14.7460 PM;0.007;-0.825;-0.572;1.004
2024-06-08 2:30:14.7470 PM;0.007;-0.825;-0.572;1.004
2024-06-08 2:30:14.7540 PM;0.004;-0.818;-0.573;0.999
2024-06-08 2:30:14.7640 PM;-0.001;-0.813;-0.577;0.997
2024-06-08 2:30:14.7740 PM;-0.001;-0.823;-0.579;1.006
2024-06-08 2:30:14.7840 PM;0.003;-0.823;-0.575;1.004
2024-06-08 2:30:14.7940 PM;0.005;-0.816;-0.573;0.997
2024-06-08 2:30:14.8060 PM;0.002;-0.813;-0.575;0.996
2024-06-08 2:30:14.8190 PM;0.004;-0.821;-0.575;1.002
2024-06-08 2:30:14.8440 PM;-0.004;-0.833;-0.555;1.001
2024-06-08 2:30:14.8440 PM;-0.004;-0.833;-0.555;1.001
2024-06-08 2:30:14.8440 PM;-0.004;-0.833;-0.555;1.001
2024-06-08 2:30:14.8540 PM;-0.008;-0.836;-0.569;1.011
2024-06-08 2:30:14.8640 PM;-0.011;-0.835;-0.574;1.013
2024-06-08 2:30:14.8740 PM;-0.016;-0.832;-0.568;1.008
2024-06-08 2:30:14.8840 PM;-0.019;-0.827;-0.564;1.001
2024-06-08 2:30:14.8940 PM;-0.018;-0.824;-0.565;0.999
2024-06-08 2:30:14.9060 PM;-0.017;-0.82;-0.563;0.995
2024-06-08 2:30:14.9180 PM;-0.016;-0.818;-0.564;0.994
2024-06-08 2:30:14.9460 PM;-0.013;-0.812;-0.571;0.993
2024-06-08 2:30:14.9460 PM;-0.013;-0.812;-0.571;0.993
2024-06-08 2:30:14.9460 PM;-0.013;-0.812;-0.571;0.993
2024-06-08 2:30:14.9540 PM;-0.013;-0.806;-0.577;0.991
2024-06-08 2:30:14.9640 PM;-0.011;-0.803;-0.573;0.987
2024-06-08 2:30:14.9740 PM;-0.007;-0.802;-0.567;0.982
