time,gFx,gFy,gFz
2024-04-13 18:49:48.3630,0.27,-0.922,-0.638,1.153
2024-04-13 18:49:48.3720,0.106,-0.827,-0.546,0.997
2024-04-13 18:49:48.3820,-0.016,-0.685,-0.364,0.776
2024-04-13 18:49:48.3920,-0.095,-0.434,-0.211,0.492
2024-04-13 18:49:48.4020,-0.13,-0.093,-0.206,0.261
2024-04-13 18:49:48.4120,-0.045,0.144,-0.32,0.354
2024-04-13 18:49:48.4220,0.057,0.134,-0.133,0.197
2024-04-13 18:49:48.4350,0.099,0.024,0.253,0.273
2024-04-13 18:49:48.4610,-0.353,0.035,-0.163,0.39
2024-04-13 18:49:48.4610,-0.353,0.035,-0.163,0.39
2024-04-13 18:49:48.4620,-0.353,0.035,-0.163,0.39
2024-04-13 18:49:48.4710,-0.417,0.196,-0.082,0.468
2024-04-13 18:49:48.4810,-0.433,0.361,0.046,0.566
2024-04-13 18:49:48.4910,-0.314,0.359,-0.153,0.501
2024-04-13 18:49:48.5010,-0.105,0.014,-0.285,0.304
2024-04-13 18:49:48.5110,0.051,-0.207,-0.116,0.243
2024-04-13 18:49:48.5210,0.051,-0.489,-0.01,0.492
2024-04-13 18:49:48.5360,-0.13,-0.844,-0.022,0.854
2024-04-13 18:49:48.5640,-0.746,-2.028,-0.76,2.291
2024-04-13 18:49:48.5640,-0.746,-2.028,-0.76,2.291
2024-04-13 18:49:48.5640,-0.746,-2.028,-0.76,2.291
2024-04-13 18:49:48.5710,-0.708,-2.697,-0.749,2.887
2024-04-13 18:49:48.5810,-0.357,-3.244,-0.68,3.334
2024-04-13 18:49:48.5910,0.283,-2.989,-0.516,3.046
2024-04-13 18:49:48.6010,0.642,-2.213,-0.689,2.405
2024-04-13 18:49:48.6110,0.855,-1.862,-0.933,2.251
2024-04-13 18:49:48.6210,1.362,-1.466,-1.078,2.273
2024-04-13 18:49:48.6350,1.432,-1.09,-1.201,2.164
2024-04-13 18:49:48.6600,0.377,-0.597,-1.607,1.755
2024-04-13 18:49:48.6600,0.377,-0.597,-1.607,1.755
2024-04-13 18:49:48.6610,0.377,-0.597,-1.607,1.755
2024-04-13 18:49:48.6700,0.23,-0.856,-1.468,1.715
2024-04-13 18:49:48.6800,0.241,-1.124,-1.185,1.651
2024-04-13 18:49:48.6900,0.181,-1.15,-0.878,1.458
2024-04-13 18:49:48.7000,0.096,-1.124,-0.703,1.329
2024-04-13 18:49:48.7100,-0.075,-1.105,-0.671,1.295
2024-04-13 18:49:48.7200,-0.187,-1.032,-0.696,1.259
2024-04-13 18:49:48.7350,-0.097,-0.827,-0.666,1.066
2024-04-13 18:49:48.7400,0.021,-0.631,-0.554,0.84
2024-04-13 18:49:48.7620,0.269,-0.19,0.071,0.337
2024-04-13 18:49:48.7630,0.269,-0.19,0.071,0.337
2024-04-13 18:49:48.7690,0.28,0.033,0.415,0.502
2024-04-13 18:49:48.7790,0.281,0.11,0.427,0.523
2024-04-13 18:49:48.7890,0.236,0.081,0.037,0.252
2024-04-13 18:49:48.8000,0.032,0.057,-0.262,0.27
2024-04-13 18:49:48.8100,-0.234,-0.013,-0.049,0.239
2024-04-13 18:49:48.8200,-0.362,-0.138,0.17,0.423
2024-04-13 18:49:48.8340,-0.416,-0.23,0.234,0.53
2024-04-13 18:49:48.8390,-0.466,-0.259,0.26,0.593
2024-04-13 18:49:48.8610,-0.146,-0.231,0.049,0.278
2024-04-13 18:49:48.8620,-0.146,-0.231,0.049,0.278
2024-04-13 18:49:48.8690,0.026,-0.271,-0.062,0.279
2024-04-13 18:49:48.8790,0.152,-0.333,-0.154,0.397
2024-04-13 18:49:48.8890,0.183,-0.475,-0.304,0.593
2024-04-13 18:49:48.8990,0.07,-0.677,-0.537,0.867
2024-04-13 18:49:48.9090,-0.166,-0.759,-0.871,1.167
2024-04-13 18:49:48.9190,-0.469,-0.848,-1.278,1.604
2024-04-13 18:49:48.9340,-0.684,-1.0,-1.41,1.859
2024-04-13 18:49:48.9390,-0.675,-1.111,-1.159,1.742
2024-04-13 18:49:48.9630,-0.223,-0.843,-1.251,1.525
2024-04-13 18:49:48.9630,-0.223,-0.843,-1.251,1.525
2024-04-13 18:49:48.9680,0.421,-1.07,-1.353,1.776
2024-04-13 18:49:48.9780,0.84,-1.277,-1.352,2.041
2024-04-13 18:49:48.9880,1.323,-1.489,-1.192,2.321
2024-04-13 18:49:48.9990,1.291,-1.81,-0.883,2.392
2024-04-13 18:49:49.0090,0.853,-2.115,-0.64,2.369
2024-04-13 18:49:49.0190,0.369,-2.319,-0.64,2.434
2024-04-13 18:49:49.0340,-0.071,-2.111,-0.848,2.276
2024-04-13 18:49:49.0380,-0.392,-1.641,-1.059,1.992
2024-04-13 18:49:49.0630,-0.071,-0.961,-0.839,1.278
2024-04-13 18:49:49.0630,-0.071,-0.961,-0.839,1.278
2024-04-13 18:49:49.0680,0.164,-0.816,-0.836,1.18
2024-04-13 18:49:49.0780,0.236,-0.655,-0.875,1.118
2024-04-13 18:49:49.0880,0.25,-0.533,-0.707,0.92
2024-04-13 18:49:49.0980,0.199,-0.456,-0.415,0.648
2024-04-13 18:49:49.1080,0.119,-0.366,-0.282,0.477
2024-04-13 18:49:49.1180,0.075,-0.243,-0.35,0.433
2024-04-13 18:49:49.1320,0.145,-0.068,-0.305,0.344
2024-04-13 18:49:49.1380,0.208,0.009,-0.073,0.221
2024-04-13 18:49:49.1630,-0.076,-0.338,0.246,0.425
2024-04-13 18:49:49.1630,-0.076,-0.338,0.246,0.425
2024-04-13 18:49:49.1670,-0.361,-0.29,0.049,0.466
2024-04-13 18:49:49.1780,-0.417,-0.203,-0.209,0.509
2024-04-13 18:49:49.1870,-0.314,-0.091,-0.132,0.353
2024-04-13 18:49:49.1980,-0.361,0.094,0.153,0.403
2024-04-13 18:49:49.2080,-0.385,0.343,0.129,0.532
2024-04-13 18:49:49.2180,-0.226,0.4,-0.187,0.496
2024-04-13 18:49:49.2320,-0.057,0.128,-0.359,0.385
2024-04-13 18:49:49.2370,-0.068,-0.285,-0.157,0.332
2024-04-13 18:49:49.2620,-0.385,-1.038,-0.156,1.118
2024-04-13 18:49:49.2630,-0.385,-1.038,-0.156,1.118
2024-04-13 18:49:49.2670,-0.64,-1.337,-0.282,1.509
2024-04-13 18:49:49.2780,-0.802,-1.718,-0.556,1.976
2024-04-13 18:49:49.2870,-0.881,-2.359,-0.871,2.665
2024-04-13 18:49:49.2970,-0.805,-2.891,-0.996,3.162
2024-04-13 18:49:49.3080,-0.331,-2.59,-0.929,2.771
2024-04-13 18:49:49.3170,0.261,-1.921,-0.955,2.161
2024-04-13 18:49:49.3310,0.743,-1.715,-0.818,2.04
2024-04-13 18:49:49.3370,1.032,-1.405,-0.774,1.907
2024-04-13 18:49:49.3620,0.77,-1.131,-1.484,2.018
2024-04-13 18:49:49.3630,0.77,-1.131,-1.484,2.018
2024-04-13 18:49:49.3660,0.74,-1.065,-1.545,2.017
2024-04-13 18:49:49.3770,0.652,-1.042,-1.533,1.965
2024-04-13 18:49:49.3860,0.46,-1.124,-1.485,1.918
2024-04-13 18:49:49.3960,0.393,-1.216,-1.235,1.777
2024-04-13 18:49:49.4070,0.301,-1.301,-0.95,1.639
2024-04-13 18:49:49.4160,0.165,-1.272,-0.787,1.505
2024-04-13 18:49:49.4300,0.029,-1.181,-0.75,1.399
2024-04-13 18:49:49.4360,-0.046,-1.08,-0.735,1.307
2024-04-13 18:49:49.4600,0.043,-0.729,-0.539,0.908
2024-04-13 18:49:49.4600,0.043,-0.729,-0.539,0.908
2024-04-13 18:49:49.4660,0.109,-0.493,-0.252,0.564
2024-04-13 18:49:49.4770,0.176,-0.271,0.153,0.358
2024-04-13 18:49:49.4860,0.167,-0.085,0.336,0.385
2024-04-13 18:49:49.4960,0.169,0.025,0.128,0.213
2024-04-13 18:49:49.5080,0.075,0.014,-0.231,0.243
2024-04-13 18:49:49.5160,-0.131,0.034,-0.155,0.206
2024-04-13 18:49:49.5300,-0.295,0.007,0.085,0.307
2024-04-13 18:49:49.5360,-0.392,-0.075,0.125,0.418
2024-04-13 18:49:49.5600,-0.456,-0.116,0.287,0.551
2024-04-13 18:49:49.5600,-0.456,-0.116,0.287,0.551
2024-04-13 18:49:49.5650,-0.36,-0.106,0.209,0.43
2024-04-13 18:49:49.5760,-0.163,-0.163,0.018,0.231
2024-04-13 18:49:49.5850,-0.023,-0.223,-0.113,0.251
2024-04-13 18:49:49.5950,0.041,-0.223,-0.152,0.273
2024-04-13 18:49:49.6050,0.1,-0.212,-0.262,0.352
2024-04-13 18:49:49.6150,0.157,-0.326,-0.399,0.539
2024-04-13 18:49:49.6300,0.211,-0.562,-0.505,0.784
2024-04-13 18:49:49.6350,0.22,-0.796,-0.575,1.006
2024-04-13 18:49:49.6600,0.003,-0.965,-1.156,1.506
2024-04-13 18:49:49.6600,0.003,-0.965,-1.156,1.506
2024-04-13 18:49:49.6640,-0.16,-1.241,-1.228,1.753
2024-04-13 18:49:49.6760,-0.224,-1.502,-1.293,1.994
2024-04-13 18:49:49.6840,0.189,-1.345,-1.342,1.909
2024-04-13 18:49:49.6950,0.579,-1.224,-1.264,1.852
2024-04-13 18:49:49.7050,0.729,-1.367,-1.335,2.045
2024-04-13 18:49:49.7150,0.703,-1.457,-1.168,1.995
2024-04-13 18:49:49.7300,0.587,-1.683,-0.949,2.019
2024-04-13 18:49:49.7350,0.453,-1.965,-0.856,2.191
2024-04-13 18:49:49.7630,-0.086,-1.889,-0.855,2.075
2024-04-13 18:49:49.7630,-0.086,-1.889,-0.855,2.075
2024-04-13 18:49:49.7640,-0.153,-1.615,-0.943,1.876
2024-04-13 18:49:49.7760,-0.104,-1.368,-0.868,1.623
2024-04-13 18:49:49.7840,-0.006,-1.146,-0.756,1.373
2024-04-13 18:49:49.7940,0.07,-0.978,-0.703,1.206
2024-04-13 18:49:49.8040,0.11,-0.847,-0.64,1.067
2024-04-13 18:49:49.8140,0.104,-0.748,-0.537,0.927
2024-04-13 18:49:49.8280,0.029,-0.638,-0.392,0.749
2024-04-13 18:49:49.8340,-0.018,-0.459,-0.245,0.521
2024-04-13 18:49:49.8610,-0.002,-0.074,-0.11,0.133
2024-04-13 18:49:49.8610,-0.002,-0.074,-0.11,0.133
2024-04-13 18:49:49.8630,0.064,-0.149,-0.082,0.182
2024-04-13 18:49:49.8760,0.123,-0.225,-0.03,0.258
2024-04-13 18:49:49.8830,0.118,-0.204,0.136,0.272
2024-04-13 18:49:49.8930,-0.06,-0.12,0.227,0.264
2024-04-13 18:49:49.9040,-0.234,-0.036,0.066,0.246
2024-04-13 18:49:49.9130,-0.231,0.086,-0.202,0.319
2024-04-13 18:49:49.9280,-0.144,0.286,-0.152,0.354
2024-04-13 18:49:49.9330,-0.122,0.501,0.04,0.517
2024-04-13 18:49:49.9610,-0.142,0.131,-0.272,0.334
2024-04-13 18:49:49.9610,-0.142,0.131,-0.272,0.334
2024-04-13 18:49:49.9630,-0.242,-0.358,-0.268,0.508
2024-04-13 18:49:49.9760,-0.434,-0.82,-0.22,0.953
2024-04-13 18:49:49.9830,-0.507,-1.213,-0.22,1.333
2024-04-13 18:49:49.9930,-0.605,-1.546,-0.526,1.741
2024-04-13 18:49:50.0030,-0.813,-1.914,-0.874,2.256
2024-04-13 18:49:50.0130,-0.949,-2.725,-0.995,3.052
2024-04-13 18:49:50.0280,-0.745,-3.733,-0.948,3.923
2024-04-13 18:49:50.0330,0.008,-3.545,-0.708,3.615
2024-04-13 18:49:50.0580,1.197,-1.781,-1.063,2.395
2024-04-13 18:49:50.0590,1.197,-1.781,-1.063,2.395
2024-04-13 18:49:50.0630,1.819,-1.093,-1.218,2.447
2024-04-13 18:49:50.0760,1.674,-0.673,-1.196,2.165
2024-04-13 18:49:50.0820,1.014,-0.701,-1.399,1.865
2024-04-13 18:49:50.0920,0.708,-0.716,-1.682,1.96
2024-04-13 18:49:50.1020,0.419,-0.624,-1.606,1.773
2024-04-13 18:49:50.1130,0.217,-0.642,-1.379,1.537
2024-04-13 18:49:50.1280,0.178,-0.814,-1.113,1.39
2024-04-13 18:49:50.1320,0.133,-0.965,-0.883,1.315
2024-04-13 18:49:50.1580,-0.176,-0.923,-0.722,1.185
2024-04-13 18:49:50.1580,-0.176,-0.923,-0.722,1.185
2024-04-13 18:49:50.1620,-0.21,-0.822,-0.723,1.115
2024-04-13 18:49:50.1760,-0.098,-0.724,-0.679,0.997
2024-04-13 18:49:50.1820,0.092,-0.59,-0.434,0.738
2024-04-13 18:49:50.1920,0.205,-0.425,0.021,0.472
2024-04-13 18:49:50.2020,0.201,-0.232,0.356,0.47
2024-04-13 18:49:50.2120,0.149,-0.028,0.387,0.416
2024-04-13 18:49:50.2280,0.109,0.078,0.08,0.156
2024-04-13 18:49:50.2320,-0.029,0.085,-0.218,0.236
2024-04-13 18:49:50.2580,-0.308,-0.023,0.038,0.311
2024-04-13 18:49:50.2580,-0.308,-0.023,0.038,0.311
2024-04-13 18:49:50.2610,-0.36,-0.05,0.19,0.41
2024-04-13 18:49:50.2760,-0.397,-0.022,0.271,0.481
2024-04-13 18:49:50.2810,-0.375,-0.066,0.18,0.421
2024-04-13 18:49:50.2910,-0.226,-0.147,0.021,0.27
2024-04-13 18:49:50.3010,0.015,-0.215,-0.01,0.216
2024-04-13 18:49:50.3120,0.167,-0.232,0.029,0.287
2024-04-13 18:49:50.3460,0.099,-0.67,-0.473,0.826
2024-04-13 18:49:50.3460,0.099,-0.67,-0.473,0.826
2024-04-13 18:49:50.3460,0.099,-0.67,-0.473,0.826
2024-04-13 18:49:50.3510,-0.054,-0.976,-0.659,1.179
2024-04-13 18:49:50.3610,-0.353,-1.048,-1.116,1.571
2024-04-13 18:49:50.3710,-0.721,-1.025,-1.647,2.07
2024-04-13 18:49:50.3810,-0.9,-1.185,-1.485,2.102
2024-04-13 18:49:50.3910,-0.978,-1.463,-1.256,2.162
2024-04-13 18:49:50.4010,-0.494,-1.327,-1.151,1.825
2024-04-13 18:49:50.4110,0.172,-0.991,-1.393,1.718
2024-04-13 18:49:50.4460,0.728,-1.831,-0.823,2.135
2024-04-13 18:49:50.4460,0.728,-1.831,-0.823,2.135
2024-04-13 18:49:50.4460,0.728,-1.831,-0.823,2.135
2024-04-13 18:49:50.4500,0.854,-2.204,-0.602,2.439
2024-04-13 18:49:50.4600,0.747,-2.401,-0.587,2.582
2024-04-13 18:49:50.4700,0.233,-2.148,-0.83,2.315
2024-04-13 18:49:50.4800,-0.122,-1.737,-1.211,2.121
2024-04-13 18:49:50.4900,-0.121,-1.337,-1.168,1.779
2024-04-13 18:49:50.5000,0.04,-1.071,-0.854,1.37
2024-04-13 18:49:50.5100,0.237,-0.922,-0.714,1.19
2024-04-13 18:49:50.5440,0.174,-0.452,-0.409,0.634
2024-04-13 18:49:50.5440,0.174,-0.452,-0.409,0.634
2024-04-13 18:49:50.5450,0.174,-0.452,-0.409,0.634
2024-04-13 18:49:50.5500,0.124,-0.297,-0.266,0.418
2024-04-13 18:49:50.5600,0.125,-0.077,-0.093,0.174
2024-04-13 18:49:50.5700,0.108,0.09,-0.014,0.141
2024-04-13 18:49:50.5800,0.111,0.028,-0.142,0.182
2024-04-13 18:49:50.5900,0.126,-0.168,-0.128,0.246
2024-04-13 18:49:50.6000,0.064,-0.194,0.205,0.289
2024-04-13 18:49:50.6100,-0.074,-0.103,0.363,0.385
2024-04-13 18:49:50.6440,-0.38,0.206,-0.226,0.488
2024-04-13 18:49:50.6440,-0.38,0.206,-0.226,0.488
2024-04-13 18:49:50.6440,-0.38,0.206,-0.226,0.488
2024-04-13 18:49:50.6490,-0.353,0.374,-0.17,0.542
2024-04-13 18:49:50.6590,-0.291,0.413,-0.153,0.528
2024-04-13 18:49:50.6690,-0.263,0.022,-0.36,0.446
2024-04-13 18:49:50.6790,-0.335,-0.437,-0.304,0.629
2024-04-13 18:49:50.6890,-0.507,-0.826,-0.23,0.996
2024-04-13 18:49:50.7000,-0.669,-1.195,-0.17,1.38
2024-04-13 18:49:50.7090,-0.749,-1.697,-0.395,1.897
2024-04-13 18:49:50.7440,-0.948,-3.092,-1.225,3.458
2024-04-13 18:49:50.7440,-0.948,-3.092,-1.225,3.458
2024-04-13 18:49:50.7440,-0.948,-3.092,-1.225,3.458
2024-04-13 18:49:50.7490,-0.323,-2.439,-0.726,2.565
2024-04-13 18:49:50.7590,0.24,-2.094,-0.861,2.277
2024-04-13 18:49:50.7690,0.709,-1.927,-1.018,2.292
2024-04-13 18:49:50.7790,1.089,-1.446,-0.92,2.031
2024-04-13 18:49:50.7890,1.324,-0.943,-1.01,1.914
2024-04-13 18:49:50.7990,1.116,-0.857,-1.273,1.897
2024-04-13 18:49:50.8090,0.724,-0.974,-1.674,2.068
2024-04-13 18:49:50.8420,0.475,-0.843,-1.064,1.438
2024-04-13 18:49:50.8420,0.475,-0.843,-1.064,1.438
2024-04-13 18:49:50.8430,0.475,-0.843,-1.064,1.438
2024-04-13 18:49:50.8480,0.307,-0.961,-0.899,1.351
2024-04-13 18:49:50.8590,0.074,-1.033,-0.848,1.339
2024-04-13 18:49:50.8680,-0.07,-1.018,-0.73,1.255
2024-04-13 18:49:50.8780,-0.066,-0.943,-0.64,1.142
2024-04-13 18:49:50.8890,0.045,-0.829,-0.638,1.047
2024-04-13 18:49:50.8980,0.196,-0.644,-0.452,0.811
2024-04-13 18:49:50.9080,0.265,-0.455,-0.043,0.528
2024-04-13 18:49:50.9440,0.104,0.108,-0.067,0.164
2024-04-13 18:49:50.9440,0.104,0.108,-0.067,0.164
2024-04-13 18:49:50.9440,0.104,0.108,-0.067,0.164
2024-04-13 18:49:50.9480,-0.064,0.168,-0.28,0.333
2024-04-13 18:49:50.9590,-0.263,0.177,-0.189,0.369
2024-04-13 18:49:50.9680,-0.298,0.131,-0.051,0.329
2024-04-13 18:49:50.9780,-0.296,0.102,0.096,0.327
2024-04-13 18:49:50.9890,-0.278,0.124,0.164,0.346
2024-04-13 18:49:50.9980,-0.195,0.078,0.085,0.227
2024-04-13 18:49:51.0080,-0.14,-0.011,0.002,0.14
2024-04-13 18:49:51.0440,0.121,-0.102,-0.11,0.193
2024-04-13 18:49:51.0440,0.121,-0.102,-0.11,0.193
2024-04-13 18:49:51.0440,0.121,-0.102,-0.11,0.193
2024-04-13 18:49:51.0470,0.13,-0.205,-0.239,0.341
2024-04-13 18:49:51.0580,0.062,-0.476,-0.301,0.567
2024-04-13 18:49:51.0670,-0.065,-0.814,-0.353,0.89
2024-04-13 18:49:51.0770,-0.262,-0.998,-0.628,1.208
2024-04-13 18:49:51.0880,-0.572,-1.024,-1.304,1.754
2024-04-13 18:49:51.0970,-0.882,-1.136,-1.682,2.213
2024-04-13 18:49:51.1070,-1.021,-1.408,-1.447,2.262
2024-04-13 18:49:51.1430,0.665,-1.668,-1.537,2.364
2024-04-13 18:49:51.1430,0.665,-1.668,-1.537,2.364
2024-04-13 18:49:51.1430,0.665,-1.668,-1.537,2.364
2024-04-13 18:49:51.1460,0.967,-1.829,-1.659,2.652
2024-04-13 18:49:51.1580,0.923,-1.924,-1.103,2.402
2024-04-13 18:49:51.1660,0.903,-2.053,-0.545,2.308
2024-04-13 18:49:51.1770,0.872,-2.159,-0.391,2.361
2024-04-13 18:49:51.1880,0.501,-2.113,-0.547,2.239
2024-04-13 18:49:51.1960,0.085,-1.74,-1.069,2.044
2024-04-13 18:49:51.2060,-0.045,-1.466,-1.315,1.97
2024-04-13 18:49:51.2420,0.241,-0.959,-0.767,1.251
2024-04-13 18:49:51.2430,0.241,-0.959,-0.767,1.251
2024-04-13 18:49:51.2430,0.241,-0.959,-0.767,1.251
2024-04-13 18:49:51.2460,0.28,-0.804,-0.721,1.116
2024-04-13 18:49:51.2570,0.224,-0.619,-0.548,0.857
2024-04-13 18:49:51.2660,0.149,-0.456,-0.339,0.587
2024-04-13 18:49:51.2760,0.09,-0.241,-0.156,0.301
2024-04-13 18:49:51.2860,0.031,0.043,-0.037,0.065
2024-04-13 18:49:51.2960,-0.018,0.183,-0.111,0.215
2024-04-13 18:49:51.3060,0.052,0.034,-0.182,0.192
2024-04-13 18:49:51.3420,-0.071,0.013,0.227,0.238
2024-04-13 18:49:51.3430,-0.071,0.013,0.227,0.238
2024-04-13 18:49:51.3430,-0.071,0.013,0.227,0.238
2024-04-13 18:49:51.3450,-0.313,0.084,-0.003,0.324
2024-04-13 18:49:51.3570,-0.416,0.214,-0.197,0.508
2024-04-13 18:49:51.3650,-0.41,0.34,-0.187,0.565
2024-04-13 18:49:51.3750,-0.386,0.427,-0.091,0.583
2024-04-13 18:49:51.3850,-0.324,0.28,-0.173,0.462
2024-04-13 18:49:51.3960,-0.29,-0.188,-0.306,0.462
2024-04-13 18:49:51.4050,-0.358,-0.609,-0.241,0.746
2024-04-13 18:49:51.4390,-0.829,-1.858,-0.553,2.108
2024-04-13 18:49:51.4400,-0.829,-1.858,-0.553,2.108
2024-04-13 18:49:51.4400,-0.829,-1.858,-0.553,2.108
2024-04-13 18:49:51.4450,-1.034,-2.549,-1.084,2.957
2024-04-13 18:49:51.4570,-0.904,-3.355,-1.222,3.683
2024-04-13 18:49:51.4650,-0.3,-3.125,-0.839,3.25
2024-04-13 18:49:51.4750,0.214,-2.232,-0.715,2.353
2024-04-13 18:49:51.4850,0.701,-1.952,-0.87,2.249
2024-04-13 18:49:51.4950,1.13,-1.489,-0.935,2.09
2024-04-13 18:49:51.5060,1.178,-1.045,-0.962,1.845
2024-04-13 18:49:51.5200,0.966,-0.862,-1.017,1.646
2024-04-13 18:49:51.5390,0.424,-1.031,-1.36,1.759
2024-04-13 18:49:51.5400,0.424,-1.031,-1.36,1.759
2024-04-13 18:49:51.5440,0.299,-0.943,-1.459,1.763
2024-04-13 18:49:51.5570,0.273,-0.934,-1.244,1.579
2024-04-13 18:49:51.5640,0.337,-1.04,-0.98,1.468
2024-04-13 18:49:51.5740,0.337,-1.078,-0.848,1.412
2024-04-13 18:49:51.5840,0.301,-1.033,-0.794,1.337
2024-04-13 18:49:51.5940,0.271,-0.955,-0.735,1.235
2024-04-13 18:49:51.6050,0.274,-0.849,-0.664,1.112
2024-04-13 18:49:51.6190,0.248,-0.705,-0.567,0.938
2024-04-13 18:49:51.6400,0.199,-0.301,0.017,0.361
2024-04-13 18:49:51.6400,0.199,-0.301,0.017,0.361
2024-04-13 18:49:51.6440,0.147,-0.055,0.338,0.373
2024-04-13 18:49:51.6570,0.073,0.129,0.272,0.31
2024-04-13 18:49:51.6640,-0.132,0.232,-0.059,0.273
2024-04-13 18:49:51.6740,-0.361,0.252,-0.281,0.522
2024-04-13 18:49:51.6840,-0.457,0.165,-0.184,0.52
2024-04-13 18:49:51.6940,-0.5,0.046,0.093,0.511
2024-04-13 18:49:51.7050,-0.498,0.063,0.29,0.58
2024-04-13 18:49:51.7180,-0.444,0.046,0.246,0.51
2024-04-13 18:49:51.7390,-0.055,-0.112,-0.114,0.169
2024-04-13 18:49:51.7400,-0.055,-0.112,-0.114,0.169
2024-04-13 18:49:51.7430,0.122,-0.178,-0.093,0.235
2024-04-13 18:49:51.7570,0.189,-0.282,-0.063,0.345
2024-04-13 18:49:51.7630,0.228,-0.497,-0.155,0.568
2024-04-13 18:49:51.7730,0.201,-0.763,-0.33,0.855
2024-04-13 18:49:51.7830,0.032,-0.983,-0.56,1.132
2024-04-13 18:49:51.7930,-0.278,-1.098,-1.009,1.517
2024-04-13 18:49:51.8050,-0.591,-1.268,-1.423,1.996
2024-04-13 18:49:51.8180,-0.707,-1.569,-1.458,2.256
2024-04-13 18:49:51.8410,-0.383,-1.574,-1.07,1.941
2024-04-13 18:49:51.8410,-0.383,-1.574,-1.07,1.941
2024-04-13 18:49:51.8420,0.354,-1.192,-1.482,1.935
2024-04-13 18:49:51.8570,0.871,-1.021,-1.688,2.156
2024-04-13 18:49:51.8630,0.866,-0.88,-1.238,1.748
2024-04-13 18:49:51.8730,0.854,-1.131,-0.828,1.641
2024-04-13 18:49:51.8830,0.69,-1.6,-0.646,1.858
2024-04-13 18:49:51.8930,0.646,-1.922,-0.728,2.154
2024-04-13 18:49:51.9050,0.292,-1.891,-0.762,2.06
2024-04-13 18:49:51.9170,-0.027,-1.72,-0.894,1.939
2024-04-13 18:49:51.9400,0.005,-1.235,-0.757,1.449
2024-04-13 18:49:51.9400,0.005,-1.235,-0.757,1.449
2024-04-13 18:49:51.9420,0.16,-1.031,-0.663,1.236
2024-04-13 18:49:51.9580,0.228,-0.815,-0.624,1.051
2024-04-13 18:49:51.9620,0.215,-0.636,-0.589,0.893
2024-04-13 18:49:51.9720,0.184,-0.498,-0.502,0.731
2024-04-13 18:49:51.9820,0.095,-0.336,-0.332,0.482
2024-04-13 18:49:51.9920,0.023,-0.127,-0.18,0.221
2024-04-13 18:49:52.0020,-0.009,0.035,-0.145,0.149
2024-04-13 18:49:52.0170,0.004,0.022,-0.169,0.17
2024-04-13 18:49:52.0410,-0.108,-0.101,0.3,0.334
2024-04-13 18:49:52.0420,-0.108,-0.101,0.3,0.334
2024-04-13 18:49:52.0420,-0.108,-0.101,0.3,0.334
2024-04-13 18:49:52.0510,-0.237,-0.01,0.171,0.292
2024-04-13 18:49:52.0620,-0.342,0.027,-0.138,0.37
2024-04-13 18:49:52.0720,-0.263,0.175,-0.333,0.459
2024-04-13 18:49:52.0820,-0.151,0.338,-0.224,0.433
2024-04-13 18:49:52.0920,-0.111,0.412,-0.082,0.434
2024-04-13 18:49:52.1020,-0.112,0.088,-0.168,0.22
2024-04-13 18:49:52.1160,-0.244,-0.413,-0.218,0.527
2024-04-13 18:49:52.1410,-0.925,-1.613,-0.311,1.885
2024-04-13 18:49:52.1410,-0.925,-1.613,-0.311,1.885
2024-04-13 18:49:52.1420,-0.925,-1.613,-0.311,1.885
2024-04-13 18:49:52.1510,-1.194,-2.189,-0.972,2.676
2024-04-13 18:49:52.1610,-1.379,-2.907,-1.375,3.499
2024-04-13 18:49:52.1710,-1.069,-3.473,-1.08,3.791
2024-04-13 18:49:52.1810,-0.291,-2.959,-0.503,3.016
2024-04-13 18:49:52.1910,0.164,-2.212,-0.489,2.271
2024-04-13 18:49:52.2010,0.667,-1.691,-0.889,2.024
2024-04-13 18:49:52.2160,1.064,-1.084,-1.127,1.891
2024-04-13 18:49:52.2410,1.073,-0.581,-1.652,2.054
2024-04-13 18:49:52.2410,1.073,-0.581,-1.652,2.054
2024-04-13 18:49:52.2410,1.073,-0.581,-1.652,2.054
2024-04-13 18:49:52.2500,0.768,-0.741,-1.651,1.966
2024-04-13 18:49:52.2600,0.576,-0.859,-1.363,1.711
2024-04-13 18:49:52.2700,0.484,-1.068,-1.087,1.599
2024-04-13 18:49:52.2800,0.372,-1.19,-0.862,1.516
2024-04-13 18:49:52.2910,0.149,-1.195,-0.758,1.423
2024-04-13 18:49:52.3000,-0.002,-1.118,-0.734,1.337
2024-04-13 18:49:52.3150,-0.103,-0.991,-0.68,1.206
2024-04-13 18:49:52.3400,0.227,-0.424,-0.045,0.483
2024-04-13 18:49:52.3410,0.227,-0.424,-0.045,0.483
2024-04-13 18:49:52.3410,0.227,-0.424,-0.045,0.483
2024-04-13 18:49:52.3500,0.212,-0.201,0.288,0.41
2024-04-13 18:49:52.3600,0.169,0.005,0.362,0.4
2024-04-13 18:49:52.3700,0.154,0.111,0.106,0.217
2024-04-13 18:49:52.3800,0.045,0.113,-0.156,0.198
2024-04-13 18:49:52.3900,-0.169,0.019,-0.05,0.177
2024-04-13 18:49:52.4000,-0.301,-0.102,0.123,0.341
2024-04-13 18:49:52.4140,-0.393,-0.076,0.209,0.452
2024-04-13 18:49:52.4390,-0.233,-0.055,-0.092,0.256
